"Codice";"Formula";"Formula"
"00043DYLA0283";"2,7";"2,7"
"00043JULI0139";"3,2";"3,2"
"00043ZAGO0588";"2,7";"2,7"
"01183SARV0001";"15";"15"
"01195BGPG0002";"4,3";"4,3"
"01195CLPA0007";"3,9";"3,9"
"01195DORO0001";"5,9";"5,9"
"00043DANS0121";"2,7";"2,7"
"00043TEX_0594";"2,7";"2,7"
"00052AREC0001";"12,5";"12,5"
"00228BCOS0081";"9,8";"9,8"
"00228FLAS0002";"13";"13"
"00228HOMY0003";"11";"11"
"00228MOSE0001";"16";"16"
"BAN158485";"66,03";"66,03"
"00001HEGI0001";"3,9";"3,9"
"00001KOIB0002";"3,9";"3,9"
"00001OMDE0039";"4,2";"4,2"
"00001OPNE0027";"3,9";"3,9"
"00001ROUR0007";"2,7";"2,7"
"00002ATRA0002";"0";"0"
"00002DAIN0001";"3";"3"
"00008NAPO0004";"8,5";"8,5"
"00013DIMA0019";"3,9";"3,9"
"00028DA160004";"2,7";"2,7"
"00035ADAN0224";"1";"1"
"00120CRSP0002";"6,9";"6,9"
"00228BCOS0084";"9,8";"9,8"
"00228BCOS0085";"9,8";"9,8"
"00842MEGA0154";"1,2";"1,2"
"00966VNPB0001";"20";"20"
"00001CRHE0012";"3,9";"3,9"
"00002ANHE0058";"2,2";"2,2"
"00002BLGD0013";"5,9";"5,9"
"00002BLGO0013";"4,5";"4,5"
"00002CBSR0004";"7";"7"
"00002DEBM0002";"17";"17"
"00002FAN40307";"3,3";"3,3"
"00002ICZL0026";"2,2";"2,2"
"00002MGFL0020";"5,9";"5,9"
"00002MGFM0020";"4,5";"4,5"
"00002MYTH0001";"19";"19"
"00002TRMR0009";"4,5";"4,5"
"00002TRMR0010";"4,5";"4,5"
"00002WOKG0002";"5,5";"5,5"
"00002XMUN0181";"3,8";"3,8"
"00002ZONE0002";"4,9";"4,9"
"00043MART0308";"4,7";"4,7"
"00107HEUM0001";"18,5";"18,5"
"00228BCOS0086";"9,8";"9,8"
"00560LEVI0001";"5,9";"5,9"
"00977BTPM0004";"6";"6"
"00977CBOX0003";"22,5";"22,5"
"00977SUMO0005";"5,9";"5,9"
"00977TANK0001";"5,9";"5,9"
"00977UBBL0009";"5,9";"5,9"
"01195ALPA0001";"5,9";"5,9"
"50022PR100004";"4,7";"4,7"
"00001MUSH0006";"6";"6"
"00002BERS0067";"2,2";"2,2"
"00002COLE0004";"4,3";"4,3"
"00002DGMR0007";"4,5";"4,5"
"00002EY210022";"3,9";"3,9"
"00002FMPS0012";"4,3";"4,3"
"00002GRSA0003";"10";"10"
"00002GRSA0036";"10";"10"
"00002HOCR0001";"5,9";"5,9"
"00002LINE0001";"13";"13"
"00002LOHI0009";"5,9";"5,9"
"00002LSDA0007";"4,3";"4,3"
"00002MGNA0026";"4,5";"4,5"
"00002MGNL0026";"5,9";"5,9"
"00002MMEG0059";"4,3";"4,3"
"00002NARU0047";"3,9";"3,9"
"00002PRIA0002";"4,3";"4,3"
"00002RAID0002";"4,3";"4,3"
"00002RESO0005";"12";"12"
"00002STCR0002";"3";"3"
"00002SWCW0005";"13";"13"
"00002TCOP0011";"28";"28"
"00002ULTX0006";"12";"12"
"00002URAG0532";"3";"3"
"00002WOLV0244";"3,3";"3,3"
"00004ETCE0004";"4,1";"4,1"
"00043BREN0072";"3";"3"
"00043NATA0227";"2,7";"2,7"
"00043NNMA0006";"5,8";"5,8"
"00145BMSE0020";"19";"19"
"00228BCOS0087";"9,8";"9,8"
"00228HELB0016";"5";"5"
"00560ARCO0002";"5,9";"5,9"
"00560HAIP0004";"4,9";"4,9"
"00560LINE0009";"5,9";"5,9"
"00977ARAN0002";"5,9";"5,9"
"00977CIEL0007";"6,2";"6,2"
"00977HAAL0001";"5,9";"5,9"
"00977WIAD0001";"5,9";"5,9"
"01035SOLO0001";"9";"9"
"01195XBLA0002";"3,9";"3,9"
"50008ADVC0009";"4,2";"4,2"
"50008JUAM0043";"4,2";"4,2"
"50008TENN0081";"4,2";"4,2"
"50014FANG0292";"9,4";"9,4"
"50015GODL0031";"3,1";"3,1"
"00089ATRE0001";"10";"10"
"00120LODE0001";"12";"12"
"00833FABO0001";"9,9";"9,9"
"00869CAHA0002";"8,9";"8,9"
"00869GMVU0001";"7,1";"7,1"
"00869KIGU0015";"9,3";"9,3"
"00869KIGU0016";"9,3";"9,3"
"00869SDDE0002";"7,9";"7,9"
"00869SDDE0012";"7,9";"7,9"
"00869SIMO0011";"7,5";"7,5"
"00869SIMO0012";"7,5";"7,5"
"00869TOBA0005";"6,9";"6,9"
"00869VIJA0014";"6,4";"6,4"
"00869VIJA0015";"6,4";"6,4"
"AFGREV097";"28,84";"28,84"
"AFGREV098";"32,98";"32,98"
"AFGMAX049";"32,98";"32,98"
"BOBFUN005";"14,8";"14,8"
"FIGMEG057";"70,17";"70,17"
"FIGALT078";"107,36";"107,36"
"CSMG35257";"16,44";"16,44"
"CSMG6768";"16,44";"16,44"
"CSMG40141";"41,24";"41,24"
"SS400015";"247,11";"247,11"
"CSMG14391";"8,18";"8,18"
"CSMG14292";"8,18";"8,18"
"CSMG6146";"28,84";"28,84"
"CSMG3460";"57,77";"57,77"
"CSMG3854";"41,24";"41,24"
"CSMG3574";"41,24";"41,24"
"CSMG3350";"90,82";"90,82"
"CSMG3850";"49,51";"49,51"
"CSMG88141";"49,51";"49,51"
"CSMG6160";"53,63";"53,63"
"CSMG41490";"99,09";"99,09"
"CSMG37113";"37,11";"37,11"
"CSMG29793";"156,94";"156,94"
"CSMG39832";"165,2";"165,2"
"SS900062";"413,14";"413,14"
"SS72241";"289,17";"289,17"
"CSMG2903";"20,58";"20,58"
"CSMG41551";"28,84";"28,84"
"CSMG15833";"66,03";"66,03"
"CSMG15786";"66,03";"66,03"
"CSMG15915";"66,03";"66,03"
"TKT30345";"53,63";"53,63"
"WAVYK-03";"41,24";"41,24"
"KBYFAA-02";"41,24";"41,24"
"BAN962052";"74,38";"74,38"
"BAN962051";"132,15";"132,15"
"MEDRAH-390";"123,89";"123,89"
"BAN957320";"41,24";"41,24"
"BAN961558";"66,03";"66,03"
"BAN961934";"70,17";"70,17"
"BAN961945";"16,44";"16,44"
"BAN962027";"103,22";"103,22"
"BAN962028";"99,09";"99,09"
"BAN962029";"57,77";"57,77"
"BAN962030";"41,24";"41,24"
"DAK37066";"165,2";"165,2"
"BAN962033";"32,98";"32,98"
"BAN962036";"28,84";"28,84"
"BAN962037";"45,37";"45,37"
"BAN962039";"99,09";"99,09"
"BAN962040";"49,51";"49,51"
"BAN962041";"61,9";"61,9"
"BAN962042";"53,63";"53,63"
"BAN962044";"57,77";"57,77"
"ALJ79601";"90,91";"90,91"
"BAN962043";"51,99";"51,99"
"BAN962045";"49,51";"49,51"
"BAN72576";"57,77";"57,77"
"BAN962035";"57,77";"57,77"
"BAN958211";"99,09";"99,09"
"AOS04380";"57,77";"57,77"
"BAN959915";"37,11";"37,11"
"BNP46667-A";"20,58";"20,58"
"BNP46667-B";"20,58";"20,58"
"CAD13210";"90,82";"90,82"
"MAX06115";"32,98";"32,98"
"AMD500-250";"28,84";"28,84"
"AMD500-229";"28,84";"28,84"
"AMD300-228";"20,58";"20,58"
"AMD300-227";"20,58";"20,58"
"AMD300-219";"20,58";"20,58"
"AMD15071";"45,37";"45,37"
"AMD14563";"45,37";"45,37"
"AMD1000-203";"45,37";"45,37"
"TKI55251";"74,3";"74,3"
"AMD13723";"12,32";"12,32"
"AMD13722";"12,32";"12,32"
"AMD1000-223";"32,98";"32,98"
"TKI55215";"82,56";"82,56"
"TKI04512";"82,56";"82,56"
"CSMG4408";"24,71";"24,71"
"CSMG7117";"39,25";"39,25"
"CSMG41188";"82,56";"82,56"
"CSMG759-Hordak";"32,98";"32,98"
"CSMG759-Snout";"24,71";"24,71"
"CSMG759-Clawful";"24,71";"24,71"
"CSMG41394";"27,19";"27,19"
"CSMG41396";"27,19";"27,19"
"SGC41632";"61,9";"61,9"
"UC2598";"247,85";"247,85"
"SS900764";"148,68";"148,68"
"PLM61901";"41,24";"41,24"
"PLM61750-Kirk";"11,48";"11,48"
"PLM61750-chekov";"11,48";"11,48"
"PLM61750-Spock";"11,48";"11,48"
"PLM61750-Sulu";"11,48";"11,48"
"PLM61750-McCoy";"11,48";"11,48"
"PLM61750-Uhura";"11,48";"11,48"
"PLM61750-Nero";"11,48";"11,48"
"SS7209";"247,85";"247,85"
"SOT078EX";"123,89";"123,89"
"DIA078321";"66,03";"66,03"
"KB017";"90,82";"90,82"
"KB014";"82,56";"82,56"
"DIA050437";"82,56";"82,56"
"GE1041";"32,98";"32,98"
"PLM61750-Scotty";"11,48";"11,48"
"PLM61750-SpockClassic";"11,48";"11,48"
"BNP46454-A";"20,58";"20,58"
"BNP46454-B";"20,58";"20,58"
"DIV18146";"99,09";"99,09"
"3750-09-547-01-A";"103,22";"103,22"
"3750-09-547-01-B";"99,09";"99,09"
"3750-09-547-01-C";"99,09";"99,09"
"3750-09-547-01-D1";"12,32";"12,32"
"3750-09-547-01-D2";"12,32";"12,32"
"3750-09-547-01-D3";"12,32";"12,32"
"3750-09-547-01-E1";"10,66";"10,66"
"3750-09-547-01-E2";"10,66";"10,66"
"3750-09-547-01-E3";"10,66";"10,66"
"3750-09-547-01-F1";"8,18";"8,18"
"3750-09-547-01-F2";"8,18";"8,18"
"3750-09-547-01-F3";"8,18";"8,18"
"3750-09-547-01-F4";"8,18";"8,18"
"3750-09-547-01-G1";"11,48";"11,48"
"3750-09-547-01-G2";"12,32";"12,32"
"3750-09-547-01-G3";"13,14";"13,14"
"3750-09-547-01-G4";"9,84";"9,84"
"3750-09-547-01-G5";"9,84";"9,84"
"3750-09-547-01-G6";"14,8";"14,8"
"RNDM23418";"28,84";"28,84"
"RNDM23419";"99,09";"99,09"
"RNDM23420";"144,55";"144,55"
"AFGTOY019-Ur";"16,44";"16,44"
"AFGTOY019-Hi";"16,44";"16,44"
"BAN44034";"27,19";"27,19"
"BAN919250";"37,11";"37,11"
"BAN912818";"37,11";"37,11"
"BAN963119";"82,56";"82,56"
"CSMG42652";"35,45";"35,45"
"CSMG17909";"32,98";"32,98"
"CSMG18351";"82,56";"82,56"
"CSMG20025";"32,98";"32,98"
"CSMG19006";"35,45";"35,45"
"CSMG18192";"123,89";"123,89"
"CSMG18396";"53,63";"53,63"
"CSMG17133";"35,45";"35,45"
"CSMG17616";"23,06";"23,06"
"CSMG8474";"24,71";"24,71"
"CSMG42646";"28,84";"28,84"
"BAN959034";"111,49";"111,49"
"CSMG4412";"24,71";"24,71"
"SS2909";"908,26";"908,26"
"CSMG40587";"148,68";"148,68"
"CSMG9088";"156,94";"156,94"
"CSMG35164";"41,24";"41,24"
"CSMG6985";"37,11";"37,11"
"CSMG2223";"82,56";"82,56"
"CSMG7145";"41,24";"41,24"
"CSMG3067";"24,71";"24,71"
"RNDM23449";"144,55";"144,55"
"RNDM23450";"50,41";"50,41"
"CSMG23451";"74,3";"74,3"
"RNDM23452";"148,68";"148,68"
"RNDM23453";"206,53";"206,53"
"RNDM23454";"16,44";"16,44"
"BAN951919";"37,11";"37,11"
"BAN949839";"32,98";"32,98"
"RNDM23457";"82,56";"82,56"
"RNDM23458";"82,56";"82,56"
"RNDM23459";"107,36";"107,36"
"RNDM23460";"123,89";"123,89"
"RNDM23461";"82,56";"82,56"
"RNDM23462";"82,56";"82,56"
"RNDM23463";"107,36";"107,36"
"RNDM23464";"247,85";"247,85"
"RNDM23465";"123,89";"123,89"
"RNDM23466";"123,89";"123,89"
"RNDM23467";"247,85";"247,85"
"RNDM23468";"115,62";"115,62"
"RNDM23469";"99,09";"99,09"
"RNDM23470";"24,71";"24,71"
"RNDM23471";"66,03";"66,03"
"RNDM23472";"20,58";"20,58"
"RNDM23473";"49,51";"49,51"
"RNDM23474";"24,71";"24,71"
"RNDM23475";"363,55";"363,55"
"RNDM23476";"61,9";"61,9"
"SS7216";"313,96";"313,96"
"SS2224";"272,65";"272,65"
"SS21382";"106,61";"107,36"
"SS300003";"247,85";"247,85"
"SS7220";"661,07";"661,07"
"CSMG19207";"123,89";"123,89"
"SS400023";"1115,62";"1115,62"
"CSMG40158";"57,77";"57,77"
"CSMG6093";"57,77";"57,77"
"CSMG41445";"247,85";"247,85"
"CSMG27500";"140,41";"140,41"
"CSMG14130";"57,77";"57,77"
"CSMG41308";"66,03";"66,03"
"CSMG41517";"57,77";"57,77"
"CSMG5114";"94,96";"94,96"
"SS200041";"231,32";"231,32"
"CSMG37388";"247,85";"247,85"
"RNDM23494";"111,49";"111,49"
"RNDM23495";"148,68";"148,68"
"CSMG42482";"194,13";"194,13"
"CSMG11834";"99,09";"99,09"
"CSMG1197";"99,09";"99,09"
"SS3103";"260,25";"260,25"
"SS300032";"1066,04";"1066,04"
"SS200046";"190";"190"
"SS4606";"57,77";"57,77"
"JDSGAE001";"32,98";"32,98"
"RESDCC057";"82,56";"82,56"
"SS200030";"214,79";"214,79"
"SS400038";"487,52";"487,52"
"SS900956";"156,94";"156,94"
"SS200022";"330,5";"330,5"
"SS900065";"297,44";"297,44"
"SS900886";"247,85";"247,85"
"SS900891";"61,9";"61,9"
"SS900789";"82,56";"82,56"
"SS200051";"206,53";"206,53"
"SS300023";"260,25";"260,25"
"SS400033";"454,46";"454,46"
"SS300028";"247,85";"247,85"
"SS200021";"256,12";"256,12"
"SS900813";"165,2";"165,2"
"SS900551";"206,53";"206,53"
"SS900811";"206,53";"206,53"
"SS900892";"202,39";"202,39"
"SS900894";"173,47";"173,47"
"SS900895";"206,53";"206,53"
"SS900610";"156,94";"156,94"
"SS900893";"82,56";"82,56"
"SS400041";"454,46";"454,46"
"SS400035";"1652,81";"1652,81"
"SS9724";"247,85";"247,85"
"SS300017";"264,38";"264,38"
"SS200087";"206,53";"206,53"
"SS200023";"190";"190"
"SS6830";"371,82";"371,82"
"SS200043";"272,65";"272,65"
"SS300019";"297,44";"297,44"
"SS200077";"243,72";"243,72"
"SS300018";"247,85";"247,85"
"SS900546";"140,41";"140,41"
"SS300016";"272,65";"272,65"
"SS300026";"264,38";"264,38"
"SS200074";"190";"190"
"SS200060";"198,27";"198,27"
"SS900887";"322,23";"322,23"
"SS200035";"264,38";"264,38"
"SS200031";"239,58";"239,58"
"SS300001";"330,5";"330,5"
"SS300020";"289,17";"289,17"
"SS900958";"45,37";"45,37"
"SS900866";"161,08";"161,08"
"SS900815";"289,17";"289,17"
"SS900908";"471";"471"
"SS200026";"231,32";"231,32"
"SS200012";"313,96";"313,96"
"SS200014";"181,74";"181,74"
"SS200013";"173,47";"173,47"
"SS300029";"256,12";"256,12"
"SS400030";"437,93";"437,93"
"SS300014";"371,82";"371,82"
"SS400026";"743,72";"743,72"
"SS2973";"1032,97";"1032,97"
"SS200020";"190";"190"
"SS200037";"206,53";"206,53"
"SS300013";"247,85";"247,85"
"SS300027";"247,85";"247,85"
"SS21383";"99,09";"99,09"
"SS900571";"190";"190"
"SS900570";"206,53";"206,53"
"SS100005";"78,43";"78,43"
"SS100019";"123,89";"123,89"
"CSMG7723";"14,8";"14,8"
"CSMG2108";"1735,46";"1735,46"
"CSMG39408";"86,7";"86,7"
"CSMG7551";"103,3";"103,22"
"CSMG26727";"165,2";"165,2"
"CSMG26816";"165,2";"165,2"
"CSMG26829";"165,2";"165,2"
"RNDM23579";"74,3";"74,3"
"RNDM23580";"99,17";"99,17"
"RNDM23581";"37,11";"37,11"
"RNDM23582";"206,53";"206,53"
"RNDM23583";"115,62";"115,62"
"RNDM23584";"148,68";"148,68"
"RNDM23585";"41,24";"41,24"
"RNDM23586";"41,24";"41,24"
"RNDM23587";"45,37";"45,37"
"RNDM23588";"41,24";"41,24"
"MEG81108";"66,03";"66,03"
"RNDM23590";"165,2";"165,2"
"RNDM23591";"16,44";"16,44"
"RNDM23592";"223,06";"223,06"
"RNDM23593";"24,71";"24,71"
"KBYPP-54";"45,37";"45,37"
"KBYPP-46";"45,37";"45,37"
"RNDM23596";"41,24";"41,24"
"RNDM23597";"37,11";"37,11"
"RNDM23598";"16,44";"16,44"
"RNDM23599";"82,56";"82,56"
"RNDM23600";"24,71";"24,71"
"RNDM23601";"82,56";"82,56"
"RNDM23602";"24,71";"24,71"
"CSMG41186";"99,09";"99,09"
"TKI55270";"115,62";"115,62"
"CSMG6912";"24,71";"24,71"
"CSMG7211";"24,71";"24,71"
"CSMG6973";"16,44";"16,44"
"CSMG7017";"24,71";"24,71"
"CSMG34694";"35,45";"35,45"
"CSMG35102";"115,62";"115,62"
"CSMG35073";"115,62";"115,62"
"CSMG35065";"111,49";"111,49"
"AFGGSC003";"37,11";"37,11"
"FIGGSC134";"41,24";"41,24"
"FIGALT079";"90";"90"
"CSMG18809";"74,3";"74,3"
"CSMG39049";"78,43";"78,43"
"CSMG38873";"53,63";"53,63"
"CSMG42480";"70,17";"70,17"
"ALT20247";"94,96";"94,96"
"1550-47106";"22,23";"22,23"
"FIGMEG076";"82,56";"82,56"
"FIGMEG077";"24,71";"24,71"
"FIGMEG078";"90,82";"90,82"
"980-010-227-01";"82,56";"82,56"
"980-010-224-01";"74,3";"74,3"
"980-010-224-02";"82,56";"82,56"
"978-4-7753-0827-1";"44,9";"44,9"
"CSMG7749";"31,32";"31,32"
"FIGALT080B";"90,82";"90,82"
"FIGORC044";"99,09";"99,09"
"FIGGSC135";"41,24";"41,24"
"CAD31217";"99,09";"99,09"
"FIGMEG080";"70,17";"70,17"
"FIGMEG081";"61,9";"61,9"
"FIGMEG079";"90,82";"90,82"
"FIGMEG069";"66,03";"66,03"
"FIGMEG070";"57,77";"57,77"
"1820-010-398-01";"94,96";"94,96"
"1840-010-399-01";"94,96";"94,96"
"CSMG41969";"32,98";"32,98"
"CSMG38218";"173,47";"173,47"
"CSMG41971";"32,98";"32,98"
"CSMG41970";"32,98";"32,98"
"CSMG4303";"156,94";"156,94"
"CSMG41976";"30,5";"30,5"
"CSMG41975";"30,5";"30,5"
"CSMG39522";"74,3";"74,3"
"CSMG41523";"49,51";"49,51"
"CSMG24148";"20,58";"20,58"
"CSMG42472";"25";"25"
"CSMG41553";"49,51";"49,51"
"CSMG5715";"45,37";"45,37"
"CSMG38850";"53,71";"53,71"
"CSMG5926";"66,03";"66,03"
"CSMG39414";"165,2";"165,2"
"CSMG39413";"148,68";"148,68"
"CSMG2550";"97,44";"97,44"
"CSMG17889";"66,03";"66,03"
"CSMG18502";"132,15";"132,15"
"KYD04000";"32,98";"32,98"
"SEGH2327";"30,5";"30,5"
"AIZ00259";"247,85";"247,85"
"DAK37069";"173,47";"173,47"
"UPL37027";"99,09";"99,09"
"BNP46522-A";"22,23";"22,23"
"BNP46522-B";"22,23";"22,23"
"CAD13214";"99,09";"99,09"
"BNP46495";"22,23";"22,23"
"BNP46508-A";"12,32";"12,32"
"BNP46508-B";"13,96";"13,96"
"BNP46508-C";"12,32";"12,32"
"DAK37067";"49,51";"49,51"
"CSMG42689";"44,55";"44,55"
"CSMG8239";"0";"0"
"CSMG8346";"0";"0"
"CSMG1878";"0";"0"
"CSMG39249";"45,37";"45,37"
"CSMG24533";"147,02";"147,02"
"CSMG39630";"47,03";"47,03"
"CSMG42688";"45,37";"45,37"
"CSMG39629";"47,03";"47,03"
"CSMG1015";"47,03";"47,03"
"CSMG4865";"43,72";"43,72"
"CSMG4991";"44,55";"44,55"
"CSMG39247";"47,03";"47,03"
"CSMG9057";"74,3";"74,3"
"CSMG3461";"0";"0"
"CSMG1409";"148,68";"148,68"
"CSMG27301";"0";"0"
"FIGMEG065";"61,9";"61,9"
"FIGMEG066";"74,3";"74,3"
"FIGNAT005";"90,82";"90,82"
"CSMG8103";"280,91";"280,91"
"CSMG32612";"13,96";"13,96"
"CSMG32914";"32,98";"32,98"
"CSMG32704";"37,19";"37,19"
"CSMG4222";"24,71";"24,71"
"CSMG6303";"115,62";"115,62"
"CSMG6037";"32,98";"32,98"
"CSMG42474";"32,98";"32,98"
"CSMG42475";"32,98";"32,98"
"CSMG38767";"31,4";"31,4"
"CSMG41412";"82,56";"82,56"
"CSMG1888";"86,7";"86,7"
"CSMG42247";"55,29";"55,29"
"CSMG40968";"57,77";"57,77"
"CSMG22036";"59,42";"59,42"
"CSMG35769";"57,77";"57,77"
"CSMG42244";"82,56";"82,56"
"CSMG38314";"82,56";"82,56"
"CSMG21412";"123,97";"123,97"
"CSMG41262";"57,77";"57,77"
"CSMG41420";"39,59";"39,59"
"CSMG41414";"32,98";"32,98"
"CSMG40970";"74,3";"74,3"
"CSMG37466";"53,63";"53,63"
"CSMG34854";"57,77";"57,77"
"CSMG21921";"144,55";"144,55"
"CSMG40967";"223,06";"223,06"
"CSMG21536";"198,27";"198,27"
"CSMG34916";"0";"0"
"CSMG40959";"140,41";"140,41"
"CSMG41603";"53,63";"53,63"
"CSMG23938";"74,3";"74,3"
"CSMG34090";"23,06";"23,06"
"CSMG34585";"28,84";"28,84"
"FIGGSC128";"82,56";"82,56"
"CSMG31411";"123,89";"123,89"
"CSMG41649";"177,6";"177,6"
"CSMG3273";"177,6";"177,6"
"RNDM23734";"22,23";"22,23"
"CSMG17941";"0";"0"
"CSMG18011";"99,09";"99,09"
"CSMG17965";"99,09";"99,09"
"CSMG42241";"214,79";"214,79"
"CSMG2254";"74,3";"74,3"
"CSMG15136";"0";"0"
"CSMG40932";"74,3";"74,3"
"CSMG7653";"247,85";"247,85"
"CSMG41587";"82,56";"82,56"
"CSMG41187";"0";"0"
"CSMG40933";"111,49";"111,49"
"CSMG41482";"115,62";"115,62"
"CSMG40936";"82,56";"82,56"
"CSMG40937";"82,56";"82,56"
"CSMG40938";"82,56";"82,56"
"FIGMEZ009-A";"24,71";"24,71"
"FIGMEZ009-O";"30,5";"30,5"
"FIGMEZ009-SB";"32,98";"32,98"
"FIGMEZ009-H";"24,71";"24,71"
"FIGMEZ009-S";"41,24";"41,24"
"AFGREV087";"37,11";"37,11"
"RNDM23756";"156,94";"156,94"
"RNDM23757";"413,14";"413,14"
"RNDM23758";"132,15";"132,15"
"CSMG28017";"23,06";"23,06"
"CSMG42252";"18,92";"18,92"
"CSMG42253";"18,92";"18,92"
"CSMG32005";"185,87";"185,87"
"SS200066";"371,82";"371,82"
"CSMG40969";"49,51";"49,51"
"CSMG25815";"82,56";"82,56"
"FIGGSC139";"115,62";"115,62"
"FIGALT091";"94,96";"94,96"
"FIGGSC138";"115,62";"115,62"
"BAN958092";"64,38";"64,38"
"BNP46426";"22,23";"22,23"
"BAN962053";"49,59";"49,59"
"TKI55281";"115,62";"115,62"
"UPL37004";"57,77";"57,77"
"KYD010261";"28,84";"28,84"
"KTOPP-387";"82,56";"82,56"
"GRFIK-75";"99,09";"99,09"
"AMD13920";"28,84";"28,84"
"AMD14170";"45,37";"45,37"
"AMD14313";"28,84";"28,84"
"AMD14320";"45,37";"45,37"
"AMD14444";"28,84";"28,84"
"AMD14552";"28,84";"28,84"
"AMD14553";"28,84";"28,84"
"AMD15312";"28,84";"28,84"
"AMD15425";"45,37";"45,37"
"AMD15426";"45,37";"45,37"
"AMD15428";"45,37";"45,37"
"BAN75486";"14,8";"14,8"
"BAN75894";"8,18";"8,18"
"BAN902407";"10,66";"10,66"
"BAN912814";"10,66";"10,66"
"BAN922240";"10,66";"10,66"
"BAN922241";"16,44";"16,44"
"BAN950665";"45,37";"45,37"
"BAN954499";"27,77";"27,77"
"BAN957468";"24,71";"24,71"
"BAN957732";"32,98";"32,98"
"BAN958755";"24,71";"24,71"
"BAN958762";"32,98";"32,98"
"BAN959440";"24,71";"24,71"
"BAN959935";"20,58";"20,58"
"STA79003";"57,77";"57,77"
"CSMG25317";"289,17";"289,17"
"CSMG25329";"247,85";"247,85"
"CSMG21493";"70,17";"70,17"
"RNDM23808";"223,06";"223,06"
"AMXAX-0042";"355,29";"355,29"
"AFGMAX061";"41,24";"41,24"
"FIGMAX055";"82,56";"82,56"
"FIGORC045";"107,36";"107,36"
"CSMG23853";"132,15";"132,15"
"CSMG20772";"82,56";"82,56"
"RNDM23815";"107,36";"107,36"
"CSMG3144";"94,96";"94,96"
"CSMG7479";"94,96";"94,96"
"FIGTOY009-Naruto";"16,44";"16,44"
"FIGTOY010-kakashi";"16,44";"16,44"
"FIGTOY011-Ita";"16,44";"16,44"
"CSMG7319";"107,36";"107,36"
"FIGMEG082";"82,56";"82,56"
"FIGMEG083";"86,7";"86,7"
"CSMG32971";"206,53";"206,53"
"CSMG1962";"280,91";"280,91"
"CSMG1790";"289,17";"289,17"
"FIGALT092";"90,82";"90,82"
"CSMG20019";"32,98";"32,98"
"CSMG19994";"49,51";"49,51"
"CSMG19898";"53,63";"53,63"
"CSMG19942";"82,56";"82,56"
"CSMG4817";"57,77";"57,77"
"CSMG22946";"32,98";"32,98"
"CSMG20013";"107,36";"107,36"
"CSMG20691";"289,17";"289,17"
"CSMG20503";"206,53";"206,53"
"CSMG20599";"247,85";"247,85"
"CSMG3930";"239,58";"239,58"
"1-56971-382-0";"50";"50"
"RNDM23840";"20";"20"
"978-4-08-782267-0";"29,9";"29,9"
"978-4-08-782264-9";"39,9";"39,9"
"978-4-7973-4563-6";"39,9";"39,9"
"4-08-782408-X";"29,9";"29,9"
"4-08-859291-3";"19,9";"19,9"
"4-06-324525-X";"19,9";"19,9"
"978-4-7577-4633-6";"48";"48"
"4-09-101802-5";"35";"35"
"4-87025-362-3";"25";"25"
"4-7575-0190-0";"25";"25"
"4-08-782591-4";"99,9";"99,9"
"4-06-324519-5";"109,9";"109,9"
"4-06-324518-7";"49,9";"49,9"
"4-06-324508-X";"49,9";"49,9"
"RNDM23855";"59,9";"59,9"
"978-4-89425-697-2";"19,9";"19,9"
"CSMG40981";"280,91";"280,91"
"CSMG4489";"190";"190"
"CSMG38451";"90,82";"90,82"
"FIGALT055";"99,09";"99,09"
"GGI11130";"66,03";"66,03"
"TOY8140";"1445,46";"1445,46"
"SS7164";"702,4";"702,4"
"CSMG40656";"57,77";"57,77"
"CSMG40655";"82,56";"82,56"
"CSMG34607";"28,84";"28,84"
"CSMG19083";"495,79";"495,79"
"FIGNAT008";"173,47";"173,47"
"FIGALT094";"99,09";"99,09"
"AFGMAX057";"32,98";"32,98"
"SS2202";"272,65";"272,65"
"FIGGSC142";"115,62";"115,62"
"FIGGSC143";"49,51";"49,51"
"FIGMEG084";"99,09";"99,09"
"DAK37073";"214,79";"214,79"
"RNDM23876";"41,24";"41,24"
"RNDM23877";"53,63";"53,63"
"RNDM23878";"41,24";"41,24"
"AMX27017";"123,89";"123,89"
"BNP46568";"22,23";"22,23"
"BNP46569";"20,58";"20,58"
"SEGH2330-A";"24,71";"24,71"
"SEGH2330-B";"45,37";"45,37"
"BNP46895-A";"20,58";"20,58"
"BNP46895-B";"20,58";"20,58"
"AMXAX-0014";"111,49";"111,49"
"SEGH2294-A";"20,58";"20,58"
"SEGH2294-B";"23,06";"23,06"
"KYD04004";"37,11";"37,11"
"SEGH260-23";"28,84";"28,84"
"BAN961781";"61,98";"61,98"
"TKI12016";"0";"0"
"BAN941838";"16,44";"16,44"
"BAN949129";"16,44";"16,44"
"MAX06122";"32,98";"32,98"
"BAN77659";"181,74";"181,74"
"GNZGM03";"3,22";"3,22"
"GNZGM13";"3,22";"3,22"
"GNZGM15";"3,22";"3,22"
"GNZGM16";"3,22";"3,22"
"GNZGM17";"3,22";"3,22"
"GNZGM18";"3,22";"3,22"
"GNZGM19";"3,22";"3,22"
"TAMPM-X1";"3,22";"3,22"
"TAMPM-X2";"3,22";"3,22"
"TAMPM-XF1";"3,22";"3,22"
"AMD1000-233";"45,37";"45,37"
"AMD14284";"13,96";"13,96"
"BAN920467";"27,77";"27,77"
"KBYKP-30";"8,18";"8,18"
"KBYKP-29";"12,32";"12,32"
